(2014-08-13 11:45:08,619) INFO   [ContextLoader.initWebApplicationContext():273] - Root WebApplicationContext: initialization started
(2014-08-13 17:56:49,070) INFO   [AbstractPoolBackedDataSource.getPoolManager():462] - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 5, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> true, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1hge0wc931ldnhao1mlpj3l|5c8dd70b, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1hge0wc931ldnhao1mlpj3l|5c8dd70b, idleConnectionTestPeriod -> 0, initialPoolSize -> 10, jdbcUrl -> jdbc:mysql://localhost:3306/alfred-clound?useUnicode=true&characterEncoding=UTF-8&autoReconnect=true&failOverReadOnly=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 7200, maxIdleTimeExcessConnections -> 1800, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 10, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
(2014-08-13 17:56:51,485) INFO   [ContextLoader.initWebApplicationContext():302] - Root WebApplicationContext: initialization completed in 4316 ms
(2014-08-13 17:56:51,572) INFO   [FrameworkServlet.initServletBean():444] - FrameworkServlet 'SpringMVC': initialization started
(2014-08-13 17:56:51,576) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing WebApplicationContext for namespace 'SpringMVC-servlet': startup date [Wed Aug 13 17:56:51 CST 2014]; parent: Root WebApplicationContext
(2014-08-13 17:56:51,578) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from ServletContext resource [/WEB-INF/SpringMVC-servlet.xml]
(2014-08-13 17:56:51,778) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@148ad9f9: defining beans [loginController,pushServer,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0,mappingJacksonHttpMessageConverter,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@47b7c1b7
(2014-08-13 17:56:52,127) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start] onto handler 'loginController'
(2014-08-13 17:56:52,127) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start.*] onto handler 'loginController'
(2014-08-13 17:56:52,128) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start/] onto handler 'loginController'
(2014-08-13 17:56:52,128) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1] onto handler 'loginController'
(2014-08-13 17:56:52,129) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1.*] onto handler 'loginController'
(2014-08-13 17:56:52,129) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1/] onto handler 'loginController'
(2014-08-13 17:56:52,129) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRevenue/{revenueId}] onto handler 'loginController'
(2014-08-13 17:56:52,129) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRevenue/{revenueId}.*] onto handler 'loginController'
(2014-08-13 17:56:52,129) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRevenue/{revenueId}/] onto handler 'loginController'
(2014-08-13 17:56:52,129) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRestaurant/{restId}] onto handler 'loginController'
(2014-08-13 17:56:52,130) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRestaurant/{restId}.*] onto handler 'loginController'
(2014-08-13 17:56:52,130) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRestaurant/{restId}/] onto handler 'loginController'
(2014-08-13 17:56:52,213) INFO   [FrameworkServlet.initServletBean():463] - FrameworkServlet 'SpringMVC': initialization completed in 641 ms
(2014-08-13 17:59:39,854) INFO   [ContextLoader.initWebApplicationContext():273] - Root WebApplicationContext: initialization started
(2014-08-13 17:59:39,976) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing Root WebApplicationContext: startup date [Wed Aug 13 17:59:39 CST 2014]; root of context hierarchy
(2014-08-13 17:59:40,042) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from class path resource [applicationContext.xml]
(2014-08-13 17:59:40,940) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/jdbc.properties]
(2014-08-13 17:59:40,941) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/config.properties]
(2014-08-13 17:59:41,051) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@671aeb3: defining beans [propertyHolder,dataSource,jdbcTemplate,transactionManager,sqlSessionFactory,sqlSessionTemplate,org.mybatis.spring.mapper.MapperScannerConfigurer#0,bohHoldSettlementService,companyService,happyHourService,happyHourWeekService,inventoryMaterialStockService,inventoryRawMaterialService,inventoryRecipeMaterialService,inventorySupplierService,itemCategoryService,itemDetailService,itemHappyHourService,itemMainCategoryService,itemModifierService,modifierService,orderDetailService,orderService,paymentSettlementService,placesService,printerGroupService,printerService,receiveMsgLogService,reportDaySalesService,reportDayTaxService,reportHourlyService,reportPluDayItemService,reportPluDayModifierService,restaurantService,revenueCenterService,roundAmountService,roundRuleService,settlementRestaurantService,tablesService,taxService,userPermissionService,userRestaurantService,userService,userTimeSheetService,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,bohHoldSettlementMapper,cardsSettlementMapper,cashInOutMapper,companyMapper,happyHourMapper,happyHoursDetailsMapper,happyHourTblMapper,happyHourWeekMapper,inventoryMaterialStockMapper,inventoryRawMaterialMapper,inventoryRecipeMaterialMapper,inventorySupplierMapper,itemCategoryMapper,itemDetailMapper,itemHappyHourMapper,itemMainCategoryMapper,itemModifierMapper,modifierMapper,netsSettlementMapper,nonChargableSettlementMapper,orderBillMapper,orderDetailMapper,orderDetailTaxMapper,orderMapper,orderModifierMapper,orderSplitMapper,paymentMapper,paymentSettlementMapper,permissionMapper,placesMapper,printerGroupMapper,printerMapper,receiveMsgLogMapper,reportDaySalesMapper,reportDayTaxMapper,reportHourlyMapper,reportPluDayItemMapper,reportPluDayModifierMapper,restaurantMapper,revenueCenterMapper,roundAmountMapper,roundRuleMapper,settlementRestaurantMapper,tablesMapper,taxCategoryMapper,taxMapper,userMapper,userPermissionMapper,userRestaurantMapper,userTimeSheetMapper,voidSettlementMapper,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; root of factory hierarchy
(2014-08-13 17:59:41,076) INFO   [MLog.<clinit>():80] - MLog clients using log4j logging.
(2014-08-13 17:59:41,231) INFO   [C3P0Registry.banner():204] - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
(2014-08-13 17:59:41,891) INFO   [AbstractPoolBackedDataSource.getPoolManager():462] - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 5, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> true, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1hge0wc931ldr6murhurr|1d9cfc59, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1hge0wc931ldr6murhurr|1d9cfc59, idleConnectionTestPeriod -> 0, initialPoolSize -> 10, jdbcUrl -> jdbc:mysql://localhost:3306/alfred-clound?useUnicode=true&characterEncoding=UTF-8&autoReconnect=true&failOverReadOnly=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 7200, maxIdleTimeExcessConnections -> 1800, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 10, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
(2014-08-13 18:00:51,096) INFO   [ContextLoader.initWebApplicationContext():273] - Root WebApplicationContext: initialization started
(2014-08-13 18:00:51,210) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing Root WebApplicationContext: startup date [Wed Aug 13 18:00:51 CST 2014]; root of context hierarchy
(2014-08-13 18:00:51,271) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from class path resource [applicationContext.xml]
(2014-08-13 18:00:52,218) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/jdbc.properties]
(2014-08-13 18:00:52,219) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/config.properties]
(2014-08-13 18:00:52,299) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@797be2c9: defining beans [propertyHolder,dataSource,jdbcTemplate,transactionManager,sqlSessionFactory,sqlSessionTemplate,org.mybatis.spring.mapper.MapperScannerConfigurer#0,bohHoldSettlementService,companyService,happyHourService,happyHourWeekService,inventoryMaterialStockService,inventoryRawMaterialService,inventoryRecipeMaterialService,inventorySupplierService,itemCategoryService,itemDetailService,itemHappyHourService,itemMainCategoryService,itemModifierService,modifierService,orderDetailService,orderService,paymentSettlementService,placesService,printerGroupService,printerService,receiveMsgLogService,reportDaySalesService,reportDayTaxService,reportHourlyService,reportPluDayItemService,reportPluDayModifierService,restaurantService,revenueCenterService,roundAmountService,roundRuleService,settlementRestaurantService,tablesService,taxService,userPermissionService,userRestaurantService,userService,userTimeSheetService,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,bohHoldSettlementMapper,cardsSettlementMapper,cashInOutMapper,companyMapper,happyHourMapper,happyHoursDetailsMapper,happyHourTblMapper,happyHourWeekMapper,inventoryMaterialStockMapper,inventoryRawMaterialMapper,inventoryRecipeMaterialMapper,inventorySupplierMapper,itemCategoryMapper,itemDetailMapper,itemHappyHourMapper,itemMainCategoryMapper,itemModifierMapper,modifierMapper,netsSettlementMapper,nonChargableSettlementMapper,orderBillMapper,orderDetailMapper,orderDetailTaxMapper,orderMapper,orderModifierMapper,orderSplitMapper,paymentMapper,paymentSettlementMapper,permissionMapper,placesMapper,printerGroupMapper,printerMapper,receiveMsgLogMapper,reportDaySalesMapper,reportDayTaxMapper,reportHourlyMapper,reportPluDayItemMapper,reportPluDayModifierMapper,restaurantMapper,revenueCenterMapper,roundAmountMapper,roundRuleMapper,settlementRestaurantMapper,tablesMapper,taxCategoryMapper,taxMapper,userMapper,userPermissionMapper,userRestaurantMapper,userTimeSheetMapper,voidSettlementMapper,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; root of factory hierarchy
(2014-08-13 18:00:52,322) INFO   [MLog.<clinit>():80] - MLog clients using log4j logging.
(2014-08-13 18:00:52,490) INFO   [C3P0Registry.banner():204] - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
(2014-08-13 18:00:53,174) INFO   [AbstractPoolBackedDataSource.getPoolManager():462] - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 5, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> true, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1hge0wc931ldspm41963t3r|1965eff6, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1hge0wc931ldspm41963t3r|1965eff6, idleConnectionTestPeriod -> 0, initialPoolSize -> 10, jdbcUrl -> jdbc:mysql://localhost:3306/alfred-clound?useUnicode=true&characterEncoding=UTF-8&autoReconnect=true&failOverReadOnly=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 7200, maxIdleTimeExcessConnections -> 1800, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 10, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
(2014-08-13 18:00:55,645) INFO   [ContextLoader.initWebApplicationContext():302] - Root WebApplicationContext: initialization completed in 4546 ms
(2014-08-13 18:02:11,854) INFO   [ContextLoader.initWebApplicationContext():273] - Root WebApplicationContext: initialization started
(2014-08-13 18:02:11,984) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing Root WebApplicationContext: startup date [Wed Aug 13 18:02:11 CST 2014]; root of context hierarchy
(2014-08-13 18:02:12,041) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from class path resource [applicationContext.xml]
(2014-08-13 18:02:12,884) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/jdbc.properties]
(2014-08-13 18:02:12,885) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/config.properties]
(2014-08-13 18:02:12,961) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@5e90dbfc: defining beans [propertyHolder,dataSource,jdbcTemplate,transactionManager,sqlSessionFactory,sqlSessionTemplate,org.mybatis.spring.mapper.MapperScannerConfigurer#0,bohHoldSettlementService,companyService,happyHourService,happyHourWeekService,inventoryMaterialStockService,inventoryRawMaterialService,inventoryRecipeMaterialService,inventorySupplierService,itemCategoryService,itemDetailService,itemHappyHourService,itemMainCategoryService,itemModifierService,modifierService,orderDetailService,orderService,paymentSettlementService,placesService,printerGroupService,printerService,receiveMsgLogService,reportDaySalesService,reportDayTaxService,reportHourlyService,reportPluDayItemService,reportPluDayModifierService,restaurantService,revenueCenterService,roundAmountService,roundRuleService,settlementRestaurantService,tablesService,taxService,userPermissionService,userRestaurantService,userService,userTimeSheetService,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,bohHoldSettlementMapper,cardsSettlementMapper,cashInOutMapper,companyMapper,happyHourMapper,happyHoursDetailsMapper,happyHourTblMapper,happyHourWeekMapper,inventoryMaterialStockMapper,inventoryRawMaterialMapper,inventoryRecipeMaterialMapper,inventorySupplierMapper,itemCategoryMapper,itemDetailMapper,itemHappyHourMapper,itemMainCategoryMapper,itemModifierMapper,modifierMapper,netsSettlementMapper,nonChargableSettlementMapper,orderBillMapper,orderDetailMapper,orderDetailTaxMapper,orderMapper,orderModifierMapper,orderSplitMapper,paymentMapper,paymentSettlementMapper,permissionMapper,placesMapper,printerGroupMapper,printerMapper,receiveMsgLogMapper,reportDaySalesMapper,reportDayTaxMapper,reportHourlyMapper,reportPluDayItemMapper,reportPluDayModifierMapper,restaurantMapper,revenueCenterMapper,roundAmountMapper,roundRuleMapper,settlementRestaurantMapper,tablesMapper,taxCategoryMapper,taxMapper,userMapper,userPermissionMapper,userRestaurantMapper,userTimeSheetMapper,voidSettlementMapper,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; root of factory hierarchy
(2014-08-13 18:02:12,980) INFO   [MLog.<clinit>():80] - MLog clients using log4j logging.
(2014-08-13 18:02:13,121) INFO   [C3P0Registry.banner():204] - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
(2014-08-13 18:02:13,768) INFO   [AbstractPoolBackedDataSource.getPoolManager():462] - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 5, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> true, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1hge0wc931lduftp1ofdb1s|d867496, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1hge0wc931lduftp1ofdb1s|d867496, idleConnectionTestPeriod -> 0, initialPoolSize -> 10, jdbcUrl -> jdbc:mysql://localhost:3306/alfred-clound?useUnicode=true&characterEncoding=UTF-8&autoReconnect=true&failOverReadOnly=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 7200, maxIdleTimeExcessConnections -> 1800, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 10, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
(2014-08-13 18:02:16,057) INFO   [ContextLoader.initWebApplicationContext():302] - Root WebApplicationContext: initialization completed in 4197 ms
(2014-08-13 18:02:16,120) INFO   [FrameworkServlet.initServletBean():444] - FrameworkServlet 'SpringMVC': initialization started
(2014-08-13 18:02:16,122) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing WebApplicationContext for namespace 'SpringMVC-servlet': startup date [Wed Aug 13 18:02:16 CST 2014]; parent: Root WebApplicationContext
(2014-08-13 18:02:16,124) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from ServletContext resource [/WEB-INF/SpringMVC-servlet.xml]
(2014-08-13 18:02:16,274) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@51e68873: defining beans [loginController,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0,mappingJacksonHttpMessageConverter,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@5e90dbfc
(2014-08-13 18:02:16,695) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start] onto handler 'loginController'
(2014-08-13 18:02:16,695) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start.*] onto handler 'loginController'
(2014-08-13 18:02:16,696) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start/] onto handler 'loginController'
(2014-08-13 18:02:16,696) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1] onto handler 'loginController'
(2014-08-13 18:02:16,698) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1.*] onto handler 'loginController'
(2014-08-13 18:02:16,698) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1/] onto handler 'loginController'
(2014-08-13 18:02:16,698) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRevenue/{revenueId}] onto handler 'loginController'
(2014-08-13 18:02:16,699) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRevenue/{revenueId}.*] onto handler 'loginController'
(2014-08-13 18:02:16,699) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRevenue/{revenueId}/] onto handler 'loginController'
(2014-08-13 18:02:16,699) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRestaurant/{restId}] onto handler 'loginController'
(2014-08-13 18:02:16,699) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRestaurant/{restId}.*] onto handler 'loginController'
(2014-08-13 18:02:16,699) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRestaurant/{restId}/] onto handler 'loginController'
(2014-08-13 18:02:16,764) INFO   [FrameworkServlet.initServletBean():463] - FrameworkServlet 'SpringMVC': initialization completed in 644 ms
(2014-08-13 18:23:41,729) INFO   [ContextLoader.initWebApplicationContext():273] - Root WebApplicationContext: initialization started
(2014-08-13 18:23:41,857) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing Root WebApplicationContext: startup date [Wed Aug 13 18:23:41 CST 2014]; root of context hierarchy
(2014-08-13 18:23:41,924) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from class path resource [applicationContext.xml]
(2014-08-13 18:23:42,881) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/jdbc.properties]
(2014-08-13 18:23:42,882) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/config.properties]
(2014-08-13 18:23:43,055) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@3cbbad22: defining beans [propertyHolder,dataSource,jdbcTemplate,transactionManager,sqlSessionFactory,sqlSessionTemplate,org.mybatis.spring.mapper.MapperScannerConfigurer#0,pushServer,bohHoldSettlementService,companyService,happyHourService,happyHourWeekService,inventoryMaterialStockService,inventoryRawMaterialService,inventoryRecipeMaterialService,inventorySupplierService,itemCategoryService,itemDetailService,itemHappyHourService,itemMainCategoryService,itemModifierService,modifierService,orderDetailService,orderService,paymentSettlementService,placesService,printerGroupService,printerService,receiveMsgLogService,reportDaySalesService,reportDayTaxService,reportHourlyService,reportPluDayItemService,reportPluDayModifierService,restaurantService,revenueCenterService,roundAmountService,roundRuleService,settlementRestaurantService,tablesService,taxService,userPermissionService,userRestaurantService,userService,userTimeSheetService,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,org.springframework.context.annotation.internalAsyncAnnotationProcessor,org.springframework.context.annotation.internalScheduledAnnotationProcessor,bohHoldSettlementMapper,cardsSettlementMapper,cashInOutMapper,companyMapper,happyHourMapper,happyHoursDetailsMapper,happyHourTblMapper,happyHourWeekMapper,inventoryMaterialStockMapper,inventoryRawMaterialMapper,inventoryRecipeMaterialMapper,inventorySupplierMapper,itemCategoryMapper,itemDetailMapper,itemHappyHourMapper,itemMainCategoryMapper,itemModifierMapper,modifierMapper,netsSettlementMapper,nonChargableSettlementMapper,orderBillMapper,orderDetailMapper,orderDetailTaxMapper,orderMapper,orderModifierMapper,orderSplitMapper,paymentMapper,paymentSettlementMapper,permissionMapper,placesMapper,printerGroupMapper,printerMapper,receiveMsgLogMapper,reportDaySalesMapper,reportDayTaxMapper,reportHourlyMapper,reportPluDayItemMapper,reportPluDayModifierMapper,restaurantMapper,revenueCenterMapper,roundAmountMapper,roundRuleMapper,settlementRestaurantMapper,tablesMapper,taxCategoryMapper,taxMapper,userMapper,userPermissionMapper,userRestaurantMapper,userTimeSheetMapper,voidSettlementMapper,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; root of factory hierarchy
(2014-08-13 18:23:43,083) INFO   [MLog.<clinit>():80] - MLog clients using log4j logging.
(2014-08-13 18:23:43,215) INFO   [C3P0Registry.banner():204] - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
